step,node
15301,24
15302,4
15303,17
15304,12
15305,17
15306,28
15307,4
15308,12
15309,3
15310,12
15311,16
15312,4
15313,16
15314,12
15315,30
15316,12
15317,26
15318,12
15319,16
15320,28
15321,16
15322,22
15323,16
15324,3
15325,16
15326,4
15327,17
15328,28
15329,17
15330,1
15331,17
15332,4
15333,28
15334,16
15335,4
15336,28
15337,16
15338,10
15339,4
15340,13
15341,12
15342,29
15343,12
15344,30
15345,3
15346,26
15347,12
15348,29
15349,12
15350,13
15351,12
15352,17
15353,28
15354,4
15355,16
15356,10
15357,4
15358,24
15359,10
15360,24
15361,10
15362,4
15363,1
15364,4
15365,18
15366,17
15367,12
15368,17
15369,1
15370,16
15371,4
15372,13
15373,14
15374,28
15375,17
15376,28
15377,4
15378,17
15379,12
15380,26
15381,12
15382,29
15383,18
15384,29
15385,18
15386,4
15387,28
15388,4
15389,28
15390,16
15391,12
15392,16
15393,4
15394,13
15395,12
15396,13
15397,16
15398,4
15399,1
15400,4
15401,18
15402,29
15403,12
15404,4
15405,17
15406,4
15407,13
15408,3
15409,13
15410,4
15411,24
15412,1
15413,10
15414,4
15415,13
15416,4
15417,18
15418,4
15419,12
15420,26
15421,3
15422,26
15423,24
15424,10
15425,4
15426,1
15427,24
15428,4
15429,12
15430,4
15431,1
15432,24
15433,10
15434,16
15435,28
15436,4
15437,24
15438,26
15439,3
15440,26
15441,24
15442,26
15443,24
15444,4
15445,1
15446,24
15447,26
15448,24
15449,4
15450,10
15451,4
15452,17
15453,14
15454,13
15455,12
15456,3
15457,30
15458,12
15459,4
15460,12
15461,26
15462,24
15463,26
15464,24
15465,4
15466,24
15467,1
15468,10
15469,24
15470,10
15471,1
15472,4
15473,18
15474,29
15475,18
15476,29
15477,12
15478,16
15479,22
15480,16
15481,22
15482,16
15483,4
15484,17
15485,1
15486,16
15487,22
15488,16
15489,12
15490,4
15491,17
15492,1
15493,24
15494,4
15495,24
15496,26
15497,12
15498,26
15499,3
15500,13
15501,16
15502,4
15503,12
15504,30
15505,12
15506,4
15507,16
15508,12
15509,16
15510,22
15511,16
15512,22
15513,16
15514,28
15515,17
15516,1
15517,24
15518,10
15519,1
15520,10
15521,24
15522,1
15523,4
15524,13
15525,16
15526,28
15527,14
15528,13
15529,4
15530,1
15531,10
15532,24
15533,1
15534,17
15535,12
15536,17
15537,12
15538,16
15539,22
15540,16
15541,10
15542,1
15543,4
15544,10
15545,16
15546,22
15547,16
15548,1
15549,17
15550,4
15551,24
15552,10
15553,1
15554,17
15555,4
15556,18
15557,29
15558,18
15559,29
15560,18
15561,17
15562,18
15563,17
15564,1
15565,24
15566,1
15567,10
15568,1
15569,17
15570,1
15571,4
15572,12
15573,3
15574,13
15575,14
15576,28
15577,4
15578,17
15579,4
15580,10
15581,1
15582,17
15583,12
15584,16
15585,1
15586,17
15587,12
15588,3
15589,12
15590,17
15591,12
15592,16
15593,12
15594,29
15595,12
15596,17
15597,12
15598,4
15599,24
15600,1
15601,10
15602,4
15603,16
15604,13
15605,3
15606,13
15607,12
15608,4
15609,1
15610,17
15611,28
15612,16
15613,28
15614,4
15615,17
15616,28
15617,17
15618,28
15619,17
15620,1
15621,4
15622,18
15623,4
15624,18
15625,4
15626,24
15627,10
15628,1
15629,17
15630,18
15631,17
15632,12
15633,16
15634,1
15635,24
15636,4
15637,28
15638,14
15639,17
15640,1
15641,24
15642,4
15643,10
15644,4
15645,18
15646,17
15647,12
15648,4
15649,28
15650,16
15651,22
15652,16
15653,13
15654,16
15655,10
15656,16
15657,10
15658,1
15659,4
15660,13
15661,3
15662,30
15663,12
15664,17
15665,4
15666,16
15667,13
15668,16
15669,1
15670,17
15671,28
15672,17
15673,1
15674,16
15675,4
15676,17
15677,28
15678,16
15679,12
15680,3
15681,30
15682,3
15683,26
15684,24
15685,1
15686,16
15687,3
15688,16
15689,4
15690,10
15691,4
15692,24
15693,10
15694,24
15695,26
15696,24
15697,1
15698,10
15699,4
15700,17
15701,12
15702,29
15703,12
15704,3
15705,30
15706,3
15707,13
15708,14
15709,8
15710,14
15711,17
15712,12
15713,4
15714,18
15715,29
15716,18
15717,17
15718,14
15719,17
15720,12
15721,4
15722,18
15723,4
15724,17
15725,14
15726,28
15727,4
15728,18
15729,17
15730,12
15731,16
15732,22
15733,16
15734,13
15735,4
15736,17
15737,12
15738,26
15739,3
15740,13
15741,16
15742,13
15743,16
15744,4
15745,17
15746,1
15747,16
15748,10
15749,16
15750,4
15751,17
15752,14
15753,13
15754,3
15755,12
15756,16
15757,12
15758,3
15759,30
15760,12
15761,16
15762,10
15763,1
15764,16
15765,1
15766,16
15767,3
15768,12
15769,17
15770,18
15771,4
15772,18
15773,4
15774,17
15775,18
15776,29
15777,12
15778,26
15779,3
15780,30
15781,12
15782,29
15783,12
15784,4
15785,24
15786,1
15787,16
15788,13
15789,3
15790,26
15791,12
15792,3
15793,16
15794,13
15795,14
15796,8
15797,14
15798,28
15799,16
15800,10
15801,1
15802,24
15803,1
15804,4
15805,28
15806,16
15807,1
15808,24
15809,4
15810,24
15811,10
15812,4
15813,10
15814,16
15815,22
15816,16
15817,13
15818,12
15819,13
15820,4
15821,16
15822,10
15823,24
15824,1
15825,16
15826,28
15827,14
15828,17
15829,4
15830,17
15831,4
15832,17
15833,18
15834,29
15835,18
15836,4
15837,12
15838,30
15839,12
15840,4
15841,10
15842,16
15843,12
15844,17
15845,28
15846,14
15847,17
15848,28
15849,16
15850,12
15851,17
15852,4
15853,1
15854,24
15855,4
15856,24
15857,1
15858,24
15859,10
15860,16
15861,13
15862,14
15863,13
15864,14
15865,28
15866,16
15867,10
15868,4
15869,16
15870,13
15871,12
15872,30
15873,12
15874,17
15875,18
15876,17
15877,28
15878,16
15879,13
15880,3
15881,13
15882,12
15883,29
15884,12
15885,29
15886,12
15887,3
15888,16
15889,13
15890,3
15891,30
15892,12
15893,17
15894,4
15895,28
15896,17
15897,28
15898,17
15899,4
15900,10
15901,4
15902,16
15903,3
15904,30
15905,12
15906,13
15907,4
15908,10
15909,4
15910,18
15911,29
15912,12
15913,30
15914,12
15915,3
15916,12
15917,29
15918,12
15919,3
15920,16
15921,1
15922,17
15923,14
15924,8
15925,23
15926,8
15927,14
15928,8
15929,5
15930,6
15931,11
15932,6
15933,11
15934,8
15935,6
15936,11
15937,8
15938,5
15939,23
15940,15
15941,5
15942,8
15943,11
15944,6
15945,11
15946,6
15947,23
15948,9
15949,23
15950,2
15951,19
15952,27
15953,5
15954,8
15955,14
15956,13
15957,3
15958,12
15959,17
15960,14
15961,17
15962,28
15963,4
15964,16
15965,4
15966,16
15967,22
15968,16
15969,22
15970,16
15971,13
15972,4
15973,17
15974,1
15975,4
15976,28
15977,17
15978,18
15979,4
15980,18
15981,4
15982,12
15983,4
15984,17
15985,14
15986,8
15987,6
15988,8
15989,19
15990,8
15991,23
15992,8
15993,19
15994,8
15995,14
15996,13
15997,3
15998,16
15999,4
16000,17
16001,18
16002,29
16003,12
16004,30
16005,3
16006,12
16007,13
16008,14
16009,8
16010,6
16011,5
16012,6
16013,2
16014,25
16015,7
16016,25
16017,7
16018,19
16019,7
16020,25
16021,9
16022,23
16023,5
16024,6
16025,7
16026,15
16027,5
16028,6
16029,5
16030,6
16031,5
16032,6
16033,20
16034,2
16035,9
16036,25
16037,7
16038,25
16039,21
16040,15
16041,5
16042,6
16043,5
16044,8
16045,6
16046,23
16047,5
16048,6
16049,5
16050,8
16051,6
16052,2
16053,19
16054,7
16055,25
16056,2
16057,6
16058,27
16059,5
16060,8
16061,23
16062,21
16063,15
16064,25
16065,9
16066,2
16067,23
16068,9
16069,23
16070,15
16071,7
16072,15
16073,21
16074,23
16075,2
16076,19
16077,27
16078,19
16079,7
16080,19
16081,7
16082,19
16083,2
16084,9
16085,15
16086,11
16087,8
16088,5
16089,27
16090,5
16091,6
16092,23
16093,5
16094,6
16095,7
16096,15
16097,11
16098,6
16099,20
16100,2
16101,9
16102,25
16103,9
16104,23
16105,2
16106,9
16107,15
16108,5
16109,8
16110,11
16111,15
16112,11
16113,15
16114,25
16115,21
16116,15
16117,25
16118,7
16119,15
16120,9
16121,25
16122,21
16123,15
16124,7
16125,6
16126,8
16127,11
16128,6
16129,27
16130,6
16131,5
16132,27
16133,6
16134,5
16135,23
16136,15
16137,9
16138,23
16139,2
16140,25
16141,2
16142,6
16143,8
16144,11
16145,8
16146,19
16147,7
16148,19
16149,7
16150,19
16151,8
16152,14
16153,17
16154,4
16155,1
16156,24
16157,26
16158,3
16159,26
16160,12
16161,16
16162,4
16163,18
16164,29
16165,12
16166,3
16167,12
16168,17
16169,14
16170,28
16171,16
16172,12
16173,3
16174,30
16175,3
16176,16
16177,22
16178,16
16179,4
16180,1
16181,24
16182,26
16183,3
16184,16
16185,4
16186,16
16187,3
16188,13
16189,4
16190,17
16191,12
16192,30
16193,3
16194,16
16195,4
16196,24
16197,4
16198,18
16199,4
16200,13
16201,4
16202,12
16203,3
16204,16
16205,3
16206,13
16207,14
16208,28
16209,14
16210,28
16211,4
16212,13
16213,16
16214,22
16215,16
16216,3
16217,12
16218,13
16219,4
16220,13
16221,3
16222,26
16223,3
16224,30
16225,12
16226,26
16227,3
16228,30
16229,3
16230,12
16231,26
16232,12
16233,13
16234,4
16235,1
16236,17
16237,14
16238,8
16239,6
16240,8
16241,5
16242,15
16243,7
16244,25
16245,21
16246,25
16247,2
16248,20
16249,2
16250,19
16251,27
16252,19
16253,7
16254,15
16255,5
16256,23
16257,5
16258,23
16259,21
16260,23
16261,8
16262,6
16263,20
16264,6
16265,7
16266,19
16267,8
16268,6
16269,23
16270,2
16271,6
16272,8
16273,5
16274,15
16275,9
16276,25
16277,2
16278,19
16279,7
16280,19
16281,27
16282,5
16283,6
16284,8
16285,6
16286,5
16287,8
16288,23
16289,15
16290,5
16291,6
16292,2
16293,23
16294,2
16295,19
16296,27
16297,5
16298,8
16299,23
16300,15
16301,21
16302,23
16303,2
16304,19
16305,27
16306,6
16307,20
16308,6
16309,11
16310,8
16311,5
16312,27
16313,19
16314,7
16315,15
16316,23
16317,21
16318,15
16319,23
16320,8
16321,6
16322,7
16323,6
16324,11
16325,15
16326,5
16327,27
16328,6
16329,27
16330,19
16331,27
16332,19
16333,7
16334,6
16335,2
16336,6
16337,27
16338,5
16339,6
16340,23
16341,6
16342,2
16343,6
16344,7
16345,19
16346,27
16347,5
16348,23
16349,8
16350,11
16351,8
16352,11
16353,15
16354,5
16355,23
16356,8
16357,19
16358,7
16359,6
16360,27
16361,19
16362,7
16363,15
16364,11
16365,8
16366,11
16367,6
16368,8
16369,19
16370,27
16371,5
16372,15
16373,9
16374,2
16375,6
16376,20
16377,6
16378,8
16379,11
16380,15
16381,9
16382,25
16383,9
16384,25
16385,9
16386,23
16387,9
16388,2
16389,6
16390,23
16391,2
16392,23
16393,5
16394,6
16395,2
16396,20
16397,6
16398,23
16399,6
16400,11
16401,15
16402,9
16403,15
16404,23
16405,21
16406,23
16407,2
16408,9
16409,15
16410,11
16411,6
16412,8
16413,5
16414,8
16415,11
16416,8
16417,19
16418,27
16419,6
16420,23
16421,6
16422,11
16423,8
16424,19
16425,2
16426,20
16427,6
16428,2
16429,19
16430,2
16431,9
16432,25
16433,15
16434,21
16435,25
16436,7
16437,15
16438,9
16439,23
16440,6
16441,7
16442,15
16443,7
16444,6
16445,7
16446,6
16447,27
16448,6
16449,23
16450,21
16451,25
16452,15
16453,11
16454,6
16455,7
16456,19
16457,8
16458,6
16459,27
16460,5
16461,27
16462,5
16463,8
16464,23
16465,15
16466,7
16467,6
16468,2
16469,20
16470,2
16471,20
16472,6
16473,5
16474,8
16475,19
16476,2
16477,19
16478,8
16479,6
16480,5
16481,8
16482,19
16483,27
16484,6
16485,5
16486,15
16487,23
16488,21
16489,15
16490,21
16491,25
16492,15
16493,11
16494,6
16495,2
16496,19
16497,2
16498,6
16499,5
16500,23
16501,2
16502,23
16503,5
16504,23
16505,15
16506,21
16507,25
16508,15
16509,23
16510,15
16511,9
16512,15
16513,21
16514,25
16515,2
16516,25
16517,21
16518,15
16519,25
16520,9
16521,23
16522,21
16523,25
16524,7
16525,15
16526,21
16527,23
16528,6
16529,5
16530,27
16531,19
16532,27
16533,6
16534,23
16535,6
16536,20
16537,6
16538,11
16539,15
16540,9
16541,23
16542,21
16543,23
16544,6
16545,8
16546,23
16547,21
16548,23
16549,9
16550,15
16551,7
16552,19
16553,8
16554,14
16555,28
16556,14
16557,13
16558,14
16559,28
16560,17
16561,1
16562,16
16563,10
16564,1
16565,24
16566,1
16567,16
16568,13
16569,12
16570,3
16571,12
16572,3
16573,13
16574,12
16575,26
16576,12
16577,16
16578,12
16579,29
16580,18
16581,29
16582,12
16583,13
16584,3
16585,16
16586,3
16587,30
16588,3
16589,30
16590,3
16591,12
16592,16
16593,13
16594,16
16595,12
16596,16
16597,13
16598,16
16599,13
16600,14
16601,13
16602,3
16603,30
16604,3
16605,12
16606,26
16607,12
16608,4
16609,16
16610,10
16611,1
16612,16
16613,22
16614,16
16615,3
16616,26
16617,3
16618,16
16619,13
16620,12
16621,17
16622,4
16623,1
16624,10
16625,4
16626,10
16627,4
16628,12
16629,17
16630,18
16631,17
16632,28
16633,17
16634,12
16635,3
16636,26
16637,3
16638,30
16639,12
16640,29
16641,12
16642,29
16643,18
16644,4
16645,10
16646,4
16647,28
16648,4
16649,18
16650,4
16651,24
16652,26
16653,3
16654,12
16655,30
16656,3
16657,16
16658,22
16659,16
16660,4
16661,17
16662,12
16663,4
16664,1
16665,16
16666,1
16667,10
16668,4
16669,24
16670,4
16671,17
16672,1
16673,16
16674,1
16675,16
16676,22
16677,16
16678,28
16679,14
16680,8
16681,6
16682,20
16683,2
16684,9
16685,23
16686,5
16687,15
16688,5
16689,15
16690,23
16691,5
16692,6
16693,7
16694,15
16695,11
16696,6
16697,7
16698,25
16699,7
16700,15
16701,7
16702,6
16703,5
16704,8
16705,5
16706,23
16707,2
16708,9
16709,23
16710,21
16711,23
16712,15
16713,21
16714,25
16715,2
16716,6
16717,8
16718,5
16719,8
16720,23
16721,6
16722,7
16723,19
16724,7
16725,25
16726,15
16727,11
16728,15
16729,23
16730,9
16731,2
16732,20
16733,6
16734,5
16735,8
16736,14
16737,17
16738,12
16739,29
16740,12
16741,26
16742,12
16743,26
16744,24
16745,4
16746,13
16747,3
16748,13
16749,3
16750,13
16751,16
16752,12
16753,16
16754,22
16755,16
16756,12
16757,17
16758,18
16759,29
16760,18
16761,17
16762,12
16763,26
16764,12
16765,29
16766,18
16767,29
16768,18
16769,4
16770,12
16771,16
16772,1
16773,10
16774,1
16775,24
16776,4
16777,18
16778,4
16779,1
16780,16
16781,12
16782,4
16783,16
16784,10
16785,16
16786,22
16787,16
16788,10
16789,24
16790,10
16791,1
16792,17
16793,12
16794,16
16795,1
16796,24
16797,10
16798,4
16799,12
16800,16
16801,3
16802,26
16803,12
16804,13
16805,3
16806,30
16807,3
16808,30
16809,12
16810,30
16811,3
16812,12
16813,16
16814,10
16815,1
16816,10
16817,4
16818,12
16819,29
16820,18
16821,29
16822,18
16823,4
16824,10
16825,16
16826,10
16827,16
16828,12
16829,4
16830,10
16831,4
16832,28
16833,17
16834,14
16835,8
16836,6
16837,5
16838,23
16839,9
16840,15
16841,9
16842,25
16843,15
16844,23
16845,9
16846,2
16847,9
16848,2
16849,23
16850,5
16851,15
16852,23
16853,9
16854,15
16855,23
16856,15
16857,25
16858,9
16859,15
16860,25
16861,7
16862,6
16863,8
16864,23
16865,5
16866,6
16867,27
16868,6
16869,20
16870,2
16871,19
16872,8
16873,14
16874,28
16875,4
16876,18
16877,17
16878,14
16879,8
16880,23
16881,5
16882,23
16883,2
16884,20
16885,2
16886,25
16887,7
16888,15
16889,9
16890,2
16891,23
16892,21
16893,25
16894,15
16895,25
16896,7
16897,25
16898,9
16899,23
16900,6
16901,20
16902,2
16903,19
16904,7
16905,19
16906,7
16907,25
16908,9
16909,15
16910,9
16911,25
16912,21
16913,25
16914,9
16915,15
16916,23
16917,6
16918,7
16919,6
16920,7
16921,6
16922,27
16923,5
16924,23
16925,21
16926,25
16927,15
16928,25
16929,2
16930,25
16931,15
16932,5
16933,6
16934,2
16935,23
16936,9
16937,2
16938,20
16939,2
16940,25
16941,9
16942,15
16943,5
16944,15
16945,5
16946,6
16947,27
16948,5
16949,23
16950,9
16951,15
16952,5
16953,15
16954,21
16955,25
16956,7
16957,19
16958,27
16959,5
16960,27
16961,19
16962,2
16963,25
16964,7
16965,25
16966,7
16967,25
16968,2
16969,6
16970,23
16971,21
16972,23
16973,15
16974,11
16975,6
16976,5
16977,8
16978,11
16979,8
16980,6
16981,20
16982,2
16983,23
16984,5
16985,23
16986,21
16987,25
16988,15
16989,25
16990,15
16991,11
16992,15
16993,9
16994,23
16995,5
16996,6
16997,11
16998,15
16999,5
17000,27
17001,5
17002,15
17003,11
17004,6
17005,8
17006,6
17007,20
17008,2
17009,20
17010,6
17011,8
17012,19
17013,8
17014,14
17015,17
17016,28
17017,14
17018,28
17019,4
17020,13
17021,16
17022,22
17023,16
17024,12
17025,17
17026,1
17027,17
17028,1
17029,16
17030,1
17031,24
17032,4
17033,1
17034,16
17035,22
17036,16
17037,10
17038,16
17039,12
17040,16
17041,10
17042,1
17043,10
17044,16
17045,3
17046,30
17047,12
17048,16
17049,3
17050,12
17051,16
17052,10
17053,1
17054,10
17055,16
17056,12
17057,4
17058,17
17059,12
17060,29
17061,12
17062,26
17063,3
17064,30
17065,3
17066,16
17067,22
17068,16
17069,10
17070,24
17071,26
17072,24
17073,1
17074,24
17075,26
17076,3
17077,13
17078,4
17079,24
17080,10
17081,1
17082,4
17083,18
17084,17
17085,28
17086,4
17087,28
17088,17
17089,1
17090,4
17091,1
17092,10
17093,16
17094,10
17095,1
17096,16
17097,3
17098,26
17099,12
17100,16
17101,3
17102,30
17103,12
17104,3
17105,16
17106,3
17107,16
17108,13
17109,14
17110,17
17111,1
17112,17
17113,12
17114,26
17115,3
17116,16
17117,10
17118,24
17119,26
17120,24
17121,1
17122,24
17123,4
17124,28
17125,4
17126,17
17127,1
17128,17
17129,12
17130,16
17131,3
17132,30
17133,12
17134,13
17135,4
17136,28
17137,4
17138,13
17139,12
17140,26
17141,24
17142,10
17143,16
17144,4
17145,10
17146,4
17147,28
17148,16
17149,1
17150,17
17151,1
17152,4
17153,1
17154,10
17155,16
17156,1
17157,17
17158,18
17159,29
17160,18
17161,4
17162,1
17163,16
17164,10
17165,24
17166,1
17167,16
17168,13
17169,3
17170,30
17171,3
17172,13
17173,14
17174,13
17175,4
17176,13
17177,4
17178,24
17179,1
17180,4
17181,18
17182,29
17183,12
17184,17
17185,18
17186,29
17187,12
17188,26
17189,24
17190,26
17191,12
17192,13
17193,3
17194,16
17195,10
17196,24
17197,26
17198,3
17199,30
17200,12
17201,16
17202,13
17203,16
17204,28
17205,14
17206,13
17207,12
17208,29
17209,18
17210,4
17211,1
17212,16
17213,10
17214,16
17215,3
17216,16
17217,1
17218,17
17219,12
17220,29
17221,18
17222,4
17223,1
17224,16
17225,22
17226,16
17227,12
17228,26
17229,24
17230,26
17231,12
17232,30
17233,3
17234,13
17235,4
17236,16
17237,10
17238,4
17239,12
17240,26
17241,12
17242,26
17243,12
17244,3
17245,13
17246,14
17247,17
17248,28
17249,17
17250,1
17251,10
17252,24
17253,26
17254,12
17255,13
17256,4
17257,24
17258,1
17259,4
17260,18
17261,17
17262,14
17263,17
17264,1
17265,10
17266,1
17267,16
17268,22
17269,16
17270,13
17271,4
17272,24
17273,1
17274,16
17275,4
17276,28
17277,4
17278,10
17279,24
17280,10
17281,24
17282,1
17283,24
17284,10
17285,4
17286,17
17287,12
17288,16
17289,12
17290,26
17291,3
17292,30
17293,12
17294,13
17295,14
17296,17
17297,14
17298,28
17299,4
17300,28
17301,16
17302,28
17303,17
17304,12
17305,3
17306,30
17307,3
17308,26
17309,3
17310,13
17311,3
17312,13
17313,3
17314,13
17315,4
17316,24
17317,4
17318,16
17319,4
17320,16
17321,13
17322,16
17323,1
17324,17
17325,18
17326,29
17327,12
17328,16
17329,12
17330,26
17331,3
17332,12
17333,13
17334,4
17335,13
17336,12
17337,29
17338,18
17339,17
17340,4
17341,18
17342,17
17343,18
17344,17
17345,14
17346,8
17347,19
17348,2
17349,6
17350,20
17351,2
17352,9
17353,2
17354,19
17355,2
17356,23
17357,8
17358,19
17359,8
17360,6
17361,2
17362,25
17363,2
17364,9
17365,2
17366,6
17367,2
17368,9
17369,25
17370,2
17371,25
17372,15
17373,5
17374,6
17375,11
17376,6
17377,11
17378,15
17379,25
17380,7
17381,15
17382,25
17383,7
17384,6
17385,2
17386,20
17387,6
17388,5
17389,8
17390,23
17391,5
17392,27
17393,19
17394,27
17395,6
17396,2
17397,9
17398,23
17399,9
17400,15
17401,9
17402,25
17403,15
17404,23
17405,2
17406,6
17407,7
17408,6
17409,11
17410,6
17411,20
17412,2
17413,9
17414,15
17415,7
17416,15
17417,5
17418,27
17419,19
17420,27
17421,19
17422,8
17423,5
17424,8
17425,5
17426,8
17427,19
17428,8
17429,11
17430,15
17431,21
17432,25
17433,15
17434,11
17435,15
17436,23
17437,9
17438,15
17439,9
17440,15
17441,11
17442,8
17443,11
17444,15
17445,25
17446,15
17447,25
17448,15
17449,7
17450,19
17451,27
17452,19
17453,2
17454,6
17455,2
17456,20
17457,6
17458,5
17459,8
17460,14
17461,13
17462,16
17463,13
17464,14
17465,17
17466,28
17467,17
17468,12
17469,26
17470,24
17471,10
17472,1
17473,24
17474,1
17475,24
17476,1
17477,16
17478,1
17479,10
17480,1
17481,17
17482,12
17483,30
17484,12
17485,17
17486,1
17487,17
17488,18
17489,4
17490,10
17491,4
17492,28
17493,14
17494,13
17495,4
17496,17
17497,28
17498,14
17499,28
17500,16
17501,22
17502,16
17503,28
17504,4
17505,28
17506,17
17507,18
17508,4
17509,18
17510,29
17511,12
17512,30
17513,3
17514,12
17515,30
17516,12
17517,4
17518,24
17519,26
17520,3
17521,12
17522,13
17523,3
17524,12
17525,26
17526,3
17527,16
17528,12
17529,4
17530,17
17531,18
17532,17
17533,1
17534,16
17535,3
17536,16
17537,4
17538,18
17539,29
17540,18
17541,17
17542,4
17543,16
17544,10
17545,4
17546,18
17547,4
17548,16
17549,22
17550,16
17551,28
17552,17
17553,14
17554,8
17555,19
17556,8
17557,19
17558,8
17559,14
17560,8
17561,6
17562,5
17563,27
17564,6
17565,11
17566,8
17567,14
17568,13
17569,4
17570,16
17571,3
17572,12
17573,26
17574,12
17575,17
17576,18
17577,4
17578,13
17579,12
17580,30
17581,12
17582,3
17583,16
17584,4
17585,18
17586,4
17587,18
17588,4
17589,24
17590,1
17591,16
17592,22
17593,16
17594,28
17595,17
17596,14
17597,8
17598,11
17599,8
17600,5
17601,23
17602,8
17603,5
17604,8
17605,19
17606,27
17607,6
17608,8
17609,11
17610,6
17611,11
17612,6
17613,20
17614,2
17615,6
17616,23
17617,5
17618,8
17619,5
17620,27
17621,5
17622,27
17623,19
17624,8
17625,23
17626,6
17627,27
17628,5
17629,6
17630,20
17631,6
17632,7
17633,25
17634,2
17635,23
17636,15
17637,25
17638,21
17639,25
17640,15
17641,23
17642,21
17643,25
17644,15
17645,21
17646,23
17647,15
17648,7
17649,19
17650,27
17651,6
17652,27
17653,19
17654,8
17655,6
17656,20
17657,2
17658,19
17659,2
17660,19
17661,27
17662,19
17663,7
17664,25
17665,2
17666,9
17667,15
17668,25
17669,2
17670,9
17671,15
17672,23
17673,15
17674,23
17675,9
17676,23
17677,9
17678,2
17679,20
17680,6
17681,20
17682,2
17683,25
17684,15
17685,21
17686,15
17687,9
17688,15
17689,25
17690,7
17691,6
17692,20
17693,6
17694,2
17695,19
17696,2
17697,25
17698,2
17699,23
17700,6
17701,23
17702,2
17703,6
17704,11
17705,8
17706,19
17707,7
17708,19
17709,7
17710,19
17711,2
17712,6
17713,2
17714,6
17715,7
17716,19
17717,8
17718,5
17719,27
17720,6
17721,5
17722,6
17723,23
17724,6
17725,7
17726,19
17727,27
17728,19
17729,27
17730,19
17731,27
17732,5
17733,6
17734,7
17735,6
17736,5
17737,8
17738,23
17739,15
17740,5
17741,6
17742,11
17743,6
17744,11
17745,6
17746,2
17747,25
17748,21
17749,15
17750,21
17751,15
17752,21
17753,15
17754,25
17755,9
17756,25
17757,21
17758,25
17759,2
17760,25
17761,2
17762,25
17763,21
17764,23
17765,2
17766,23
17767,15
17768,7
17769,15
17770,9
17771,23
17772,15
17773,9
17774,15
17775,5
17776,23
17777,5
17778,6
17779,7
17780,19
17781,27
17782,5
17783,27
17784,5
17785,8
17786,5
17787,23
17788,5
17789,6
17790,2
17791,20
17792,6
17793,11
17794,8
17795,6
17796,20
17797,2
17798,19
17799,2
17800,20
17801,6
17802,5
17803,8
17804,5
17805,23
17806,8
17807,6
17808,27
17809,19
17810,7
17811,15
17812,9
17813,2
17814,20
17815,2
17816,23
17817,15
17818,21
17819,23
17820,9
17821,25
17822,15
17823,9
17824,15
17825,5
17826,15
17827,7
17828,19
17829,2
17830,25
17831,15
17832,21
17833,15
17834,25
17835,21
17836,25
17837,9
17838,23
17839,21
17840,25
17841,2
17842,23
17843,8
17844,23
17845,9
17846,23
17847,9
17848,25
17849,2
17850,20
17851,6
17852,27
17853,19
17854,2
17855,20
17856,6
17857,8
17858,14
17859,8
17860,11
17861,15
17862,25
17863,15
17864,7
17865,25
17866,21
17867,25
17868,21
17869,23
17870,15
17871,9
17872,15
17873,9
17874,15
17875,25
17876,21
17877,23
17878,5
17879,8
17880,6
17881,2
17882,20
17883,2
17884,23
17885,15
17886,9
17887,25
17888,15
17889,11
17890,15
17891,7
17892,19
17893,8
17894,23
17895,15
17896,7
17897,6
17898,7
17899,6
17900,11
17901,8
17902,5
17903,27
17904,6
17905,11
17906,15
17907,5
17908,15
17909,23
17910,6
17911,27
17912,5
17913,15
17914,7
17915,25
17916,21
17917,23
17918,9
17919,25
17920,9
17921,23
17922,15
17923,21
17924,15
17925,7
17926,19
17927,27
17928,19
17929,7
17930,25
17931,7
17932,15
17933,25
17934,15
17935,9
17936,23
17937,21
17938,15
17939,9
17940,23
17941,6
17942,7
17943,15
17944,7
17945,25
17946,21
17947,23
17948,15
17949,21
17950,23
17951,5
17952,27
17953,19
17954,27
17955,19
17956,2
17957,25
17958,7
17959,19
17960,27
17961,19
17962,7
17963,25
17964,21
17965,25
17966,9
17967,15
17968,21
17969,23
17970,9
17971,25
17972,21
17973,23
17974,9
17975,2
17976,25
17977,2
17978,25
17979,7
17980,19
17981,8
17982,6
17983,8
17984,14
17985,28
17986,14
17987,13
17988,3
17989,30
17990,3
17991,16
17992,22
17993,16
17994,22
17995,16
17996,1
17997,4
17998,28
17999,4
18000,16
18001,13
18002,12
18003,30
18004,3
18005,12
18006,17
18007,14
18008,8
18009,5
18010,6
18011,23
18012,21
18013,23
18014,9
18015,15
18016,11
18017,6
18018,20
18019,2
18020,6
18021,11
18022,15
18023,23
18024,2
18025,20
18026,2
18027,23
18028,15
18029,7
18030,25
18031,7
18032,15
18033,11
18034,8
18035,11
18036,15
18037,25
18038,15
18039,23
18040,21
18041,15
18042,21
18043,23
18044,15
18045,23
18046,21
18047,25
18048,21
18049,15
18050,25
18051,9
18052,15
18053,23
18054,2
18055,9
18056,23
18057,15
18058,11
18059,6
18060,20
18061,2
18062,6
18063,8
18064,11
18065,6
18066,11
18067,6
18068,5
18069,6
18070,5
18071,6
18072,2
18073,23
18074,15
18075,11
18076,8
18077,6
18078,11
18079,6
18080,27
18081,6
18082,2
18083,6
18084,27
18085,19
18086,7
18087,19
18088,2
18089,23
18090,6
18091,11
18092,15
18093,9
18094,25
18095,15
18096,5
18097,15
18098,21
18099,25
