step,node
15286,6
15287,21
15288,20
15289,21
15290,20
15291,21
15292,6
15293,27
15294,6
15295,21
15296,6
15297,7
15298,29
15299,7
15300,20
15301,7
15302,20
15303,21
15304,20
15305,8
15306,16
15307,29
15308,20
15309,8
15310,22
15311,29
15312,20
15313,29
15314,20
15315,8
15316,12
15317,22
15318,16
15319,8
15320,16
15321,27
15322,9
15323,29
15324,7
15325,29
15326,22
15327,8
15328,22
15329,17
15330,15
15331,17
15332,22
15333,19
15334,22
15335,16
15336,27
15337,6
15338,21
15339,20
15340,8
15341,12
15342,8
15343,22
15344,12
15345,9
15346,27
15347,6
15348,27
15349,16
15350,29
15351,9
15352,13
15353,6
15354,7
15355,6
15356,21
15357,6
15358,13
15359,5
15360,8
15361,9
15362,29
15363,9
15364,12
15365,9
15366,27
15367,9
15368,27
15369,16
15370,22
15371,19
15372,5
15373,22
15374,12
15375,17
15376,22
15377,12
15378,8
15379,9
15380,8
15381,20
15382,8
15383,5
15384,13
15385,9
15386,8
15387,20
15388,24
15389,20
15390,7
15391,6
15392,7
15393,20
15394,21
15395,20
15396,24
15397,18
15398,24
15399,11
15400,23
15401,11
15402,2
15403,4
15404,28
15405,4
15406,30
15407,1
15408,3
15409,30
15410,14
15411,26
15412,1
15413,26
15414,18
15415,26
15416,18
15417,24
15418,14
15419,30
15420,1
15421,26
15422,14
15423,30
15424,18
15425,24
15426,10
15427,14
15428,4
15429,30
15430,24
15431,25
15432,24
15433,14
15434,26
15435,1
15436,23
15437,11
15438,24
15439,14
15440,30
15441,1
15442,30
15443,26
15444,1
15445,23
15446,1
15447,23
15448,11
15449,2
15450,4
15451,28
15452,25
15453,18
15454,25
15455,24
15456,20
15457,8
15458,20
15459,29
15460,20
15461,24
15462,14
15463,10
15464,23
15465,11
15466,24
15467,30
15468,26
15469,14
15470,24
15471,18
15472,30
15473,18
15474,30
15475,3
15476,30
15477,26
15478,30
15479,1
15480,30
15481,1
15482,3
15483,30
15484,14
15485,24
15486,11
15487,23
15488,11
15489,2
15490,4
15491,2
15492,4
15493,14
15494,24
15495,30
15496,18
15497,2
15498,18
15499,26
15500,1
15501,26
15502,1
15503,30
15504,3
15505,1
15506,3
15507,1
15508,30
15509,18
15510,30
15511,4
15512,18
15513,24
15514,14
15515,26
15516,1
15517,3
15518,30
15519,26
15520,30
15521,18
15522,26
15523,18
15524,4
15525,30
15526,24
15527,30
15528,4
15529,28
15530,25
15531,28
15532,4
15533,14
15534,4
15535,18
15536,26
15537,30
15538,3
15539,30
15540,24
15541,18
15542,30
15543,18
15544,2
15545,4
15546,28
15547,4
15548,28
15549,4
15550,14
15551,24
15552,30
15553,26
15554,1
15555,26
15556,18
15557,30
15558,4
15559,28
15560,25
15561,28
15562,25
15563,18
15564,30
15565,24
15566,30
15567,3
15568,1
15569,30
15570,4
15571,30
15572,24
15573,18
15574,30
15575,24
15576,20
15577,29
15578,7
15579,29
15580,7
15581,20
15582,24
15583,30
15584,4
15585,14
15586,30
15587,24
15588,18
15589,26
15590,30
15591,26
15592,30
15593,24
15594,18
15595,26
15596,14
15597,4
15598,14
15599,30
15600,1
15601,26
15602,1
15603,23
15604,10
15605,24
15606,14
15607,24
15608,20
15609,8
15610,9
15611,29
15612,20
15613,8
15614,9
15615,13
15616,9
15617,29
15618,22
15619,12
15620,17
15621,12
15622,19
15623,12
15624,9
15625,27
15626,6
15627,27
15628,9
15629,8
15630,17
15631,15
15632,17
15633,12
15634,17
15635,8
15636,20
15637,29
15638,6
15639,13
15640,9
15641,13
15642,6
15643,27
15644,16
15645,22
15646,8
15647,16
15648,22
15649,16
15650,29
15651,22
15652,5
15653,19
15654,12
15655,19
15656,12
15657,17
15658,8
15659,5
15660,22
15661,17
15662,12
15663,8
15664,17
15665,22
15666,8
15667,17
15668,15
15669,17
15670,8
15671,22
15672,29
15673,6
15674,27
15675,9
15676,13
15677,6
15678,29
15679,6
15680,7
15681,29
15682,7
15683,6
15684,13
15685,6
15686,29
15687,16
15688,22
15689,29
15690,20
15691,24
15692,25
15693,24
15694,18
15695,24
15696,20
15697,8
15698,16
15699,29
15700,16
15701,27
15702,6
15703,27
15704,6
15705,21
15706,20
15707,21
15708,20
15709,21
15710,20
15711,29
15712,6
15713,7
15714,20
15715,7
15716,29
15717,6
15718,13
15719,5
15720,13
15721,5
15722,19
15723,22
15724,5
15725,19
15726,22
15727,19
15728,5
15729,22
15730,16
15731,8
15732,17
15733,22
15734,5
15735,22
15736,8
15737,22
15738,12
15739,17
15740,15
15741,17
15742,8
15743,17
15744,12
15745,19
15746,12
15747,8
15748,12
15749,17
15750,8
15751,5
15752,13
15753,5
15754,8
15755,5
15756,22
15757,17
15758,8
15759,22
15760,19
15761,5
15762,8
15763,20
15764,24
15765,20
15766,7
15767,20
15768,24
15769,10
15770,23
15771,1
15772,30
15773,18
15774,2
15775,18
15776,25
15777,28
15778,4
15779,14
15780,10
15781,14
15782,10
15783,14
15784,4
15785,2
15786,4
15787,2
15788,4
15789,2
15790,18
15791,4
15792,2
15793,4
15794,2
15795,11
15796,24
15797,25
15798,24
15799,30
15800,18
15801,25
15802,18
15803,26
15804,14
15805,30
15806,14
15807,26
15808,14
15809,30
15810,26
15811,30
15812,18
15813,26
15814,18
15815,24
15816,11
15817,24
15818,14
15819,26
15820,14
15821,24
15822,18
15823,4
15824,30
15825,1
15826,26
15827,14
15828,30
15829,14
15830,26
15831,14
15832,30
15833,18
15834,24
15835,10
15836,23
15837,11
15838,24
15839,25
15840,28
15841,25
15842,24
15843,10
15844,24
15845,20
15846,24
15847,25
15848,18
15849,2
15850,11
15851,24
15852,14
15853,10
15854,23
15855,11
15856,23
15857,11
15858,23
15859,10
15860,23
15861,10
15862,23
15863,10
15864,24
15865,14
15866,10
15867,23
15868,11
15869,24
15870,18
15871,26
15872,14
15873,30
15874,26
15875,18
15876,24
15877,20
15878,8
15879,17
15880,15
15881,17
15882,12
15883,19
15884,12
15885,8
15886,12
15887,19
15888,5
15889,22
15890,29
15891,9
15892,8
15893,22
15894,5
15895,13
15896,9
15897,13
15898,5
15899,8
15900,9
15901,27
15902,9
15903,29
15904,16
15905,29
15906,22
15907,12
15908,19
15909,12
15910,19
15911,5
15912,13
15913,9
15914,13
15915,6
15916,27
15917,6
15918,27
15919,9
15920,12
15921,19
15922,22
15923,19
15924,12
15925,22
15926,5
15927,22
15928,12
15929,9
15930,29
15931,20
15932,24
15933,14
15934,24
15935,20
15936,29
15937,22
15938,12
15939,22
15940,12
15941,8
15942,12
15943,22
15944,19
15945,12
15946,9
15947,27
15948,16
15949,22
15950,12
15951,9
15952,13
15953,9
15954,13
15955,6
15956,13
15957,5
15958,8
15959,16
15960,22
15961,29
15962,22
15963,5
15964,13
15965,5
15966,22
15967,16
15968,22
15969,19
15970,12
15971,22
15972,16
15973,29
15974,9
15975,13
15976,5
15977,22
15978,5
15979,8
15980,16
15981,29
15982,9
15983,29
15984,16
15985,22
15986,5
15987,13
15988,6
15989,27
15990,16
15991,27
15992,9
15993,13
15994,6
15995,29
15996,9
15997,8
15998,20
15999,29
16000,7
16001,6
16002,21
16003,20
16004,24
16005,20
16006,29
16007,16
16008,27
16009,16
16010,27
16011,16
16012,22
16013,19
16014,5
16015,22
16016,5
16017,19
16018,12
16019,22
16020,19
16021,5
16022,19
16023,5
16024,8
16025,20
16026,29
16027,22
16028,17
16029,12
16030,17
16031,12
16032,8
16033,9
16034,29
16035,6
16036,27
16037,9
16038,29
16039,6
16040,29
16041,16
16042,22
16043,8
16044,9
16045,12
16046,8
16047,17
16048,12
16049,8
16050,22
16051,29
16052,16
16053,29
16054,20
16055,8
16056,16
16057,22
16058,19
16059,12
16060,19
16061,22
16062,5
16063,8
16064,17
16065,15
16066,17
16067,22
16068,19
16069,12
16070,17
16071,12
16072,22
16073,5
16074,22
16075,8
16076,5
16077,22
16078,17
16079,12
16080,22
16081,17
16082,22
16083,5
16084,8
16085,20
16086,29
16087,7
16088,20
16089,29
16090,6
16091,21
16092,20
16093,29
16094,7
16095,29
16096,9
16097,27
16098,9
16099,29
16100,9
16101,29
16102,16
16103,29
16104,6
16105,7
16106,29
16107,6
16108,7
16109,6
16110,27
16111,6
16112,21
16113,20
16114,21
16115,6
16116,21
16117,20
16118,29
16119,9
16120,8
16121,17
16122,12
16123,17
16124,22
16125,5
16126,8
16127,12
16128,22
16129,17
16130,15
16131,17
16132,22
16133,16
16134,22
16135,19
16136,5
16137,13
16138,6
16139,13
16140,9
16141,27
16142,16
16143,29
16144,22
16145,5
16146,13
16147,5
16148,19
16149,22
16150,17
16151,8
16152,5
16153,8
16154,20
16155,8
16156,16
16157,22
16158,5
16159,22
16160,19
16161,5
16162,22
16163,29
16164,22
16165,8
16166,17
16167,15
16168,17
16169,22
16170,19
16171,12
16172,9
16173,8
16174,16
16175,8
16176,20
16177,24
16178,14
16179,30
16180,1
16181,23
16182,10
16183,23
16184,10
16185,14
16186,4
16187,14
16188,4
16189,30
16190,14
16191,10
16192,14
16193,24
16194,18
16195,4
16196,28
16197,4
16198,2
16199,4
16200,28
16201,25
16202,28
16203,25
16204,28
16205,4
16206,18
16207,25
16208,18
16209,2
16210,4
16211,2
16212,4
16213,2
16214,11
16215,23
16216,10
16217,14
16218,26
16219,30
16220,4
16221,2
16222,11
16223,23
16224,10
16225,14
16226,26
16227,14
16228,30
16229,4
16230,2
16231,4
16232,2
16233,4
16234,30
16235,1
16236,23
16237,10
16238,23
16239,10
16240,23
16241,11
16242,23
16243,11
16244,2
16245,4
16246,14
16247,30
16248,1
16249,30
16250,3
16251,1
16252,3
16253,30
16254,1
16255,3
16256,30
16257,3
16258,1
16259,3
16260,1
16261,3
16262,1
16263,3
16264,1
16265,30
16266,14
16267,24
16268,14
16269,10
16270,14
16271,10
16272,23
16273,1
16274,26
16275,30
16276,4
16277,14
16278,24
16279,20
16280,8
16281,5
16282,19
16283,22
16284,5
16285,22
16286,16
16287,29
16288,6
16289,7
16290,6
16291,29
16292,9
16293,13
16294,5
16295,8
16296,16
16297,22
16298,12
16299,8
16300,22
16301,17
16302,22
16303,19
16304,5
16305,19
16306,22
16307,16
16308,29
16309,20
16310,24
16311,30
16312,1
16313,26
16314,14
16315,30
16316,26
16317,30
16318,24
16319,14
16320,30
16321,3
16322,30
16323,4
16324,18
16325,25
16326,18
16327,25
16328,24
16329,10
16330,24
16331,18
16332,4
16333,18
16334,4
16335,2
16336,18
16337,26
16338,14
16339,24
16340,10
16341,23
16342,1
16343,26
16344,30
16345,4
16346,2
16347,11
16348,23
16349,1
16350,30
16351,26
16352,30
16353,3
16354,1
16355,30
16356,26
16357,18
16358,26
16359,14
16360,10
16361,24
16362,18
16363,26
16364,14
16365,30
16366,4
16367,2
16368,4
16369,30
16370,4
16371,30
16372,26
16373,18
16374,30
16375,4
16376,14
16377,30
16378,26
16379,30
16380,4
16381,18
16382,30
16383,26
16384,1
16385,23
16386,10
16387,23
16388,1
16389,30
16390,4
16391,30
16392,24
16393,14
16394,26
16395,1
16396,23
16397,11
16398,23
16399,1
16400,26
16401,18
16402,26
16403,1
16404,26
16405,18
16406,4
16407,30
16408,4
16409,30
16410,4
16411,30
16412,3
16413,30
16414,24
16415,10
16416,24
16417,14
16418,26
16419,1
16420,23
16421,1
16422,23
16423,11
16424,24
16425,11
16426,23
16427,1
16428,3
16429,30
16430,4
16431,30
16432,24
16433,11
16434,2
16435,4
16436,18
16437,30
16438,26
16439,1
16440,3
16441,30
16442,4
16443,14
16444,26
16445,1
16446,26
16447,30
16448,4
16449,28
16450,25
16451,24
16452,10
16453,14
16454,30
16455,4
16456,30
16457,24
16458,10
16459,24
16460,11
16461,2
16462,11
16463,24
16464,25
16465,18
16466,2
16467,4
16468,28
16469,4
16470,14
16471,30
16472,26
16473,14
16474,4
16475,18
16476,2
16477,11
16478,23
16479,1
16480,23
16481,10
16482,23
16483,1
16484,3
16485,30
16486,26
16487,14
16488,10
16489,23
16490,11
16491,24
16492,14
16493,30
16494,26
16495,1
16496,3
16497,30
16498,1
16499,30
16500,1
16501,23
16502,10
16503,14
16504,4
16505,14
16506,4
16507,18
16508,25
16509,28
16510,25
16511,24
16512,18
16513,2
16514,18
16515,24
16516,14
16517,10
16518,23
16519,1
16520,26
16521,1
16522,30
16523,18
16524,26
16525,30
16526,24
16527,30
16528,4
16529,18
16530,25
16531,18
16532,26
16533,1
16534,30
16535,18
16536,4
16537,2
16538,18
16539,25
16540,24
16541,14
16542,26
16543,1
16544,30
16545,4
16546,28
16547,25
16548,28
16549,25
16550,24
16551,20
16552,29
16553,6
16554,13
16555,5
16556,19
16557,12
16558,9
16559,13
16560,6
16561,21
16562,6
16563,13
16564,9
16565,27
16566,9
16567,12
16568,22
16569,29
16570,6
16571,27
16572,16
16573,8
16574,22
16575,29
16576,6
16577,29
16578,16
16579,27
16580,6
16581,29
16582,16
16583,8
16584,20
16585,29
16586,7
16587,29
16588,7
16589,20
16590,8
16591,20
16592,29
16593,22
16594,12
16595,17
16596,22
16597,5
16598,19
16599,5
16600,13
16601,5
16602,8
16603,20
16604,8
16605,16
16606,8
16607,16
16608,8
16609,16
16610,29
16611,6
16612,29
16613,6
16614,21
16615,20
16616,21
16617,20
16618,7
16619,29
16620,22
16621,29
16622,7
16623,20
16624,21
16625,20
16626,7
16627,29
16628,20
16629,7
16630,20
16631,8
16632,20
16633,29
16634,6
16635,21
16636,6
16637,21
16638,20
16639,24
16640,11
16641,24
16642,11
16643,2
16644,4
16645,2
16646,18
16647,4
16648,18
16649,30
16650,26
16651,30
16652,1
16653,26
16654,1
16655,26
16656,1
16657,23
16658,1
16659,30
16660,24
16661,10
16662,23
16663,11
16664,23
16665,1
16666,23
16667,10
16668,23
16669,10
16670,24
16671,18
16672,26
16673,18
16674,25
16675,24
16676,10
16677,14
16678,24
16679,10
16680,23
16681,10
16682,14
16683,30
16684,14
16685,26
16686,1
16687,26
16688,1
16689,26
16690,1
16691,3
16692,1
16693,3
16694,1
16695,23
16696,10
16697,23
16698,10
16699,24
16700,10
16701,24
16702,18
16703,30
16704,24
16705,10
16706,14
16707,30
16708,24
16709,20
16710,7
16711,6
16712,29
16713,20
16714,24
16715,10
16716,14
16717,24
16718,11
16719,24
16720,10
16721,14
16722,4
16723,14
16724,4
16725,2
16726,4
16727,28
16728,4
16729,30
16730,1
16731,23
16732,11
16733,2
16734,18
16735,25
16736,24
16737,14
16738,24
16739,14
16740,10
16741,14
16742,24
16743,14
16744,26
16745,30
16746,1
16747,23
16748,1
16749,23
16750,10
16751,24
16752,11
16753,23
16754,1
16755,26
16756,1
16757,23
16758,1
16759,26
16760,18
16761,4
16762,28
16763,4
16764,18
16765,25
16766,18
16767,24
16768,25
16769,28
16770,25
16771,18
16772,4
16773,2
16774,18
16775,24
16776,11
16777,23
16778,11
16779,24
16780,11
16781,2
16782,4
16783,2
16784,11
16785,24
16786,10
16787,14
16788,26
16789,30
16790,14
16791,26
16792,18
16793,4
16794,14
16795,24
16796,14
16797,26
16798,14
16799,30
16800,18
16801,2
16802,18
16803,4
16804,28
16805,4
16806,18
16807,4
16808,18
16809,4
16810,18
16811,26
16812,14
16813,30
16814,24
16815,20
16816,21
16817,20
16818,8
16819,20
16820,7
16821,6
16822,7
16823,6
16824,29
16825,20
16826,8
16827,16
16828,22
16829,16
16830,8
16831,20
16832,8
16833,22
16834,19
16835,22
16836,19
16837,22
16838,5
16839,8
16840,9
16841,8
16842,5
16843,19
16844,5
16845,8
16846,17
16847,15
16848,17
16849,12
16850,19
16851,5
16852,19
16853,12
16854,19
16855,22
16856,16
16857,8
16858,9
16859,27
16860,6
16861,21
16862,6
16863,29
16864,9
16865,12
16866,17
16867,12
16868,22
16869,12
16870,17
16871,15
16872,17
16873,8
16874,9
16875,13
16876,6
16877,13
16878,9
16879,12
16880,8
16881,16
16882,29
16883,7
16884,6
16885,29
16886,22
16887,17
16888,22
16889,29
16890,20
16891,29
16892,16
16893,8
16894,5
16895,22
16896,17
16897,22
16898,8
16899,16
16900,27
16901,6
16902,7
16903,20
16904,21
16905,20
16906,24
16907,11
16908,2
16909,18
16910,24
16911,30
16912,26
16913,30
16914,3
16915,30
16916,1
16917,30
16918,26
16919,14
16920,24
16921,11
16922,2
16923,18
16924,4
16925,30
16926,24
16927,20
16928,29
16929,20
16930,29
16931,20
16932,29
16933,16
16934,27
16935,6
16936,7
16937,20
16938,7
16939,20
16940,21
16941,6
16942,29
16943,16
16944,8
16945,16
16946,8
16947,22
16948,19
16949,12
16950,22
16951,8
16952,22
16953,8
16954,17
16955,8
16956,22
16957,5
16958,13
16959,9
16960,8
16961,17
16962,12
16963,9
16964,8
16965,20
16966,29
16967,7
16968,6
16969,27
16970,16
16971,22
16972,12
16973,17
16974,8
16975,22
16976,17
16977,15
16978,17
16979,15
16980,17
16981,8
16982,16
16983,8
16984,17
16985,8
16986,9
16987,27
16988,6
16989,29
16990,6
16991,13
16992,5
16993,8
16994,20
16995,29
16996,20
16997,24
16998,10
16999,14
17000,10
17001,24
17002,10
17003,14
17004,10
17005,24
17006,20
17007,21
17008,20
17009,24
17010,30
17011,3
17012,1
17013,23
17014,11
17015,23
17016,10
17017,23
17018,11
17019,23
17020,10
17021,23
17022,10
17023,14
17024,30
17025,1
17026,26
17027,30
17028,14
17029,26
17030,30
17031,3
17032,1
17033,23
17034,1
17035,23
17036,1
17037,23
17038,10
17039,24
17040,10
17041,24
17042,11
17043,23
17044,1
17045,30
17046,26
17047,18
17048,26
17049,1
17050,3
17051,30
17052,4
17053,2
17054,18
17055,30
17056,14
17057,26
17058,30
17059,3
17060,1
17061,3
17062,1
17063,26
17064,14
17065,4
17066,2
17067,4
17068,2
17069,11
17070,24
17071,30
17072,24
17073,30
17074,1
17075,3
17076,30
17077,1
17078,23
17079,10
17080,23
17081,1
17082,3
17083,30
17084,18
17085,30
17086,4
17087,18
17088,24
17089,14
17090,30
17091,4
17092,2
17093,4
17094,30
17095,26
17096,14
17097,30
17098,14
17099,24
17100,18
17101,25
17102,24
17103,14
17104,30
17105,24
17106,25
17107,18
17108,24
17109,20
17110,21
17111,6
17112,7
17113,29
17114,9
17115,12
17116,22
17117,19
17118,5
17119,19
17120,5
17121,8
17122,5
17123,8
17124,16
17125,29
17126,22
17127,17
17128,8
17129,16
17130,8
17131,5
17132,19
17133,22
17134,29
17135,22
17136,19
17137,22
17138,16
17139,29
17140,22
17141,8
17142,22
17143,8
17144,16
17145,22
17146,17
17147,12
17148,22
17149,29
17150,6
17151,27
17152,6
17153,7
17154,29
17155,16
17156,22
17157,8
17158,17
17159,12
17160,17
17161,15
17162,17
17163,8
17164,22
17165,16
17166,22
17167,12
17168,8
17169,22
17170,12
17171,17
17172,15
17173,17
17174,8
17175,22
17176,5
17177,19
17178,22
17179,12
17180,8
17181,20
17182,29
17183,6
17184,7
17185,20
17186,29
17187,7
17188,6
17189,27
17190,16
17191,27
17192,16
17193,29
17194,22
17195,19
17196,12
17197,19
17198,5
17199,13
17200,6
17201,7
17202,6
17203,21
17204,20
17205,8
17206,22
17207,16
17208,8
17209,17
17210,22
17211,8
17212,12
17213,19
17214,12
17215,22
17216,8
17217,12
17218,8
17219,16
17220,22
17221,5
17222,19
17223,22
17224,17
17225,8
17226,16
17227,27
17228,16
17229,22
17230,19
17231,5
17232,22
17233,16
17234,29
17235,16
17236,8
17237,16
17238,8
17239,16
17240,27
17241,9
17242,8
17243,5
17244,8
17245,16
17246,22
17247,8
17248,9
17249,27
17250,6
17251,7
17252,29
17253,6
17254,29
17255,16
17256,29
17257,20
17258,29
17259,9
17260,8
17261,9
17262,27
17263,16
17264,27
17265,6
17266,7
17267,6
17268,29
17269,22
17270,29
17271,16
17272,29
17273,20
17274,8
17275,20
17276,24
17277,30
17278,18
17279,25
17280,28
17281,4
17282,14
17283,10
17284,23
17285,10
17286,24
17287,20
17288,8
17289,16
17290,29
17291,6
17292,27
17293,6
17294,27
17295,9
17296,13
17297,9
17298,27
17299,9
17300,8
17301,20
17302,29
17303,22
17304,8
17305,17
17306,8
17307,17
17308,8
17309,16
17310,22
17311,29
17312,20
17313,7
17314,20
17315,24
17316,25
17317,18
17318,2
17319,11
17320,24
17321,18
17322,24
17323,30
17324,3
17325,30
17326,14
17327,30
17328,3
17329,30
17330,18
17331,30
17332,4
17333,30
17334,4
17335,14
17336,10
17337,23
17338,10
17339,23
17340,11
17341,2
17342,18
17343,4
17344,18
17345,26
17346,14
17347,26
17348,30
17349,4
17350,14
17351,24
17352,14
17353,10
17354,23
17355,11
17356,23
17357,11
17358,2
17359,18
17360,2
17361,4
17362,30
17363,18
17364,25
17365,28
17366,4
17367,28
17368,4
17369,14
17370,26
17371,18
17372,4
17373,28
17374,25
17375,18
17376,26
17377,1
17378,3
17379,30
17380,4
17381,14
17382,4
17383,30
17384,24
17385,25
17386,18
17387,24
17388,11
17389,24
17390,20
17391,21
17392,6
17393,13
17394,9
17395,12
17396,22
17397,19
17398,5
17399,13
17400,5
17401,19
17402,22
17403,8
17404,12
17405,17
17406,8
17407,17
17408,12
17409,8
17410,16
17411,22
17412,17
17413,12
17414,19
17415,22
17416,19
17417,22
17418,8
17419,12
17420,22
17421,16
17422,22
17423,17
17424,8
17425,20
17426,7
17427,20
17428,7
17429,20
17430,7
17431,20
17432,8
17433,16
17434,8
17435,9
17436,13
17437,6
17438,13
17439,9
17440,8
17441,20
17442,21
17443,6
17444,29
17445,20
17446,24
17447,30
17448,14
17449,24
17450,25
17451,18
17452,24
17453,14
17454,30
17455,24
17456,25
17457,18
17458,4
17459,18
17460,26
17461,14
17462,4
17463,18
17464,25
17465,18
17466,30
17467,4
17468,30
17469,24
17470,25
17471,24
17472,25
17473,24
17474,30
17475,3
17476,30
17477,3
17478,30
17479,24
17480,20
17481,21
17482,6
17483,7
17484,20
17485,24
17486,10
17487,24
17488,18
17489,4
17490,14
17491,4
17492,2
17493,18
17494,24
17495,11
17496,2
17497,11
17498,23
17499,1
17500,3
17501,30
17502,24
17503,20
17504,7
17505,6
17506,7
17507,20
17508,8
17509,22
17510,5
17511,22
17512,29
17513,9
17514,12
17515,19
17516,22
17517,17
17518,12
17519,17
17520,15
17521,17
17522,12
17523,19
17524,12
17525,8
17526,16
17527,29
17528,20
17529,7
17530,6
17531,29
17532,20
17533,24
17534,14
17535,10
17536,23
17537,1
17538,26
17539,1
17540,23
17541,1
17542,3
17543,1
17544,30
17545,18
17546,26
17547,1
17548,23
17549,10
17550,14
17551,26
17552,1
17553,3
17554,30
17555,4
17556,2
17557,4
17558,18
17559,30
17560,14
17561,30
17562,26
17563,30
17564,3
17565,1
17566,3
17567,30
17568,4
17569,2
17570,18
17571,2
17572,18
17573,2
17574,11
17575,23
17576,1
17577,30
17578,3
17579,30
17580,26
17581,14
17582,10
17583,23
17584,1
17585,23
17586,1
17587,26
17588,18
17589,26
17590,30
17591,26
17592,14
17593,30
17594,24
17595,18
17596,26
17597,1
17598,26
17599,30
17600,3
17601,30
17602,24
17603,11
17604,24
17605,30
17606,3
17607,30
17608,1
17609,26
17610,1
17611,26
17612,1
17613,23
17614,1
17615,30
17616,24
17617,25
17618,28
17619,4
17620,2
17621,11
17622,24
17623,18
17624,24
17625,30
17626,3
17627,30
17628,24
17629,30
17630,24
17631,25
17632,24
17633,20
17634,24
17635,30
17636,1
17637,30
17638,3
17639,1
17640,26
17641,1
17642,26
17643,18
17644,24
17645,11
17646,23
17647,10
17648,14
17649,4
17650,28
17651,25
17652,24
17653,25
17654,18
17655,24
17656,14
17657,24
17658,18
17659,30
17660,4
17661,14
17662,24
17663,10
17664,24
17665,20
17666,24
17667,30
17668,18
17669,2
17670,11
17671,2
17672,11
17673,24
17674,14
17675,10
17676,24
17677,30
17678,3
17679,30
17680,4
17681,14
17682,26
17683,1
17684,26
17685,14
17686,30
17687,26
17688,30
17689,26
17690,18
17691,30
17692,3
17693,30
17694,4
17695,14
17696,30
17697,3
17698,1
17699,26
17700,1
17701,30
17702,14
17703,26
17704,18
17705,30
17706,24
17707,25
17708,24
17709,30
17710,18
17711,26
17712,14
17713,10
17714,24
17715,18
17716,24
17717,30
17718,4
17719,2
17720,4
17721,30
17722,4
17723,14
17724,30
17725,3
17726,30
17727,1
17728,26
17729,1
17730,3
17731,1
17732,23
17733,10
17734,14
17735,24
17736,30
17737,3
17738,1
17739,23
17740,11
17741,24
17742,11
17743,23
17744,10
17745,24
17746,11
17747,23
17748,11
17749,24
17750,20
17751,21
17752,20
17753,24
17754,30
17755,1
17756,23
17757,1
17758,23
17759,10
17760,24
17761,11
17762,23
17763,11
17764,24
17765,11
17766,2
17767,4
17768,14
17769,30
17770,3
17771,30
17772,26
17773,30
17774,24
17775,14
17776,26
17777,30
17778,26
17779,14
17780,4
17781,14
17782,30
17783,18
17784,26
17785,30
17786,26
17787,1
17788,30
17789,4
17790,2
17791,4
17792,14
17793,26
17794,18
17795,26
17796,1
17797,23
17798,1
17799,30
17800,1
17801,26
17802,1
17803,30
17804,14
17805,26
17806,18
17807,2
17808,4
17809,14
17810,30
17811,1
17812,30
17813,14
17814,30
17815,26
17816,30
17817,26
17818,1
17819,3
17820,30
17821,1
17822,26
17823,1
17824,3
17825,1
17826,3
17827,1
17828,30
17829,3
17830,30
17831,26
17832,30
17833,3
17834,30
17835,4
17836,18
17837,25
17838,28
17839,25
17840,24
17841,25
17842,18
17843,26
17844,30
17845,1
17846,30
17847,4
17848,14
17849,30
17850,14
17851,24
17852,14
17853,10
17854,14
17855,4
17856,2
17857,4
17858,2
17859,4
17860,30
17861,24
17862,20
17863,7
17864,29
17865,22
17866,5
17867,19
17868,22
17869,19
17870,22
17871,16
17872,8
17873,22
17874,16
17875,29
17876,7
17877,20
17878,24
17879,30
17880,4
17881,14
17882,10
17883,23
17884,11
17885,23
17886,1
17887,3
17888,30
17889,18
17890,2
17891,11
17892,24
17893,11
17894,2
17895,4
17896,28
17897,25
17898,24
17899,18
17900,24
17901,18
17902,26
17903,1
17904,26
17905,30
17906,26
17907,1
17908,3
17909,30
17910,24
17911,14
17912,26
17913,1
17914,23
17915,11
17916,2
17917,4
17918,2
17919,18
17920,30
17921,14
17922,26
17923,14
17924,26
17925,14
17926,4
17927,28
17928,4
17929,28
17930,25
17931,28
17932,4
17933,18
17934,2
17935,4
17936,14
17937,26
17938,1
17939,23
17940,10
17941,24
17942,11
17943,24
17944,10
17945,14
17946,24
17947,11
17948,2
17949,18
17950,30
17951,26
17952,18
17953,26
17954,30
17955,26
17956,14
17957,10
17958,14
17959,4
17960,18
17961,25
17962,28
17963,25
17964,18
17965,4
17966,2
17967,18
17968,26
17969,18
17970,25
17971,24
17972,20
17973,7
17974,29
17975,20
17976,21
17977,20
17978,21
17979,6
17980,27
17981,16
17982,29
17983,20
17984,8
17985,17
17986,22
17987,19
17988,22
17989,16
17990,8
17991,16
17992,27
17993,16
17994,8
17995,16
17996,22
17997,16
17998,8
17999,22
18000,5
18001,22
18002,5
18003,13
18004,5
18005,22
18006,19
18007,22
18008,8
18009,16
18010,8
18011,12
18012,9
18013,29
18014,9
18015,8
18016,22
18017,16
18018,22
18019,16
18020,22
18021,8
18022,16
18023,27
18024,16
18025,27
18026,16
18027,22
18028,29
18029,6
18030,29
18031,20
18032,29
18033,9
18034,12
18035,22
18036,17
18037,22
18038,12
18039,19
18040,5
18041,22
18042,17
18043,15
18044,17
18045,15
18046,17
18047,15
18048,17
18049,15
18050,17
18051,22
18052,8
18053,20
18054,7
18055,6
18056,13
18057,6
18058,27
18059,6
18060,29
18061,6
18062,29
18063,22
18064,19
18065,5
18066,22
18067,29
18068,16
18069,29
18070,6
18071,7
18072,20
18073,24
18074,10
18075,24
18076,20
18077,7
18078,29
18079,22
18080,17
18081,12
18082,17
18083,8
18084,22
